"Año","Municipio","Tipo de delito","Suma de total","cada 1000"
2016,"Epazoyucan","Contra el medio ambiente",0,0
2016,"Epazoyucan","Corrupción de menores",0,0
2016,"Epazoyucan","Daño a la propiedad",18,1.10531163647528
2016,"Epazoyucan","Delitos cometidos por servidores públicos",0,0
2016,"Epazoyucan","Despojo",13,0.798280626343261
2016,"Epazoyucan","Electorales",0,0
2016,"Epazoyucan","Evasión de presos",0,0
2016,"Epazoyucan","Extorsión",0,0
2016,"Epazoyucan","Falsedad",0,0
2016,"Epazoyucan","Falsificación",1,0.0614062020264047
2016,"Epazoyucan","Feminicidio",0,0
2016,"Epazoyucan","Fraude",1,0.0614062020264047
2016,"Epazoyucan","Homicidio",2,0.122812404052809
2016,"Epazoyucan","Hostigamiento sexual",0,0
2016,"Epazoyucan","Incesto",0,0
2016,"Epazoyucan","Incumplimiento de obligaciones de asistencia familiar",1,0.0614062020264047
2016,"Epazoyucan","Lesiones",20,1.22812404052809
2016,"Epazoyucan","Narcomenudeo",0,0
2016,"Epazoyucan","Otros delitos contra el patrimonio",0,0
2016,"Epazoyucan","Otros delitos contra la familia",0,0
2016,"Epazoyucan","Otros delitos contra la sociedad",0,0
2016,"Epazoyucan","Otros delitos del Fuero Común",5,0.307031010132023
2016,"Epazoyucan","Otros delitos que atentan contra la libertad personal",13,0.798280626343261
2016,"Epazoyucan","Otros delitos que atentan contra la libertad y la seguridad sexual",0,0
2016,"Epazoyucan","Otros delitos que atentan contra la vida y la integridad corporal",1,0.0614062020264047
2016,"Epazoyucan","Rapto",0,0
2016,"Epazoyucan","Robo",47,2.88609149524102
2016,"Epazoyucan","Secuestro",0,0
2016,"Epazoyucan","Tráfico de menores",0,0
2016,"Epazoyucan","Trata de personas",0,0
2016,"Epazoyucan","Violación equiparada",0,0
2016,"Epazoyucan","Violación simple",0,0
2016,"Epazoyucan","Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0
2016,"Epazoyucan","Violencia familiar",22,1.3509364445809
2016,"Francisco I. Madero","Aborto",0,0
2016,"Francisco I. Madero","Abuso de confianza",2,0.055175457956301
2016,"Francisco I. Madero","Abuso sexual",2,0.055175457956301
2016,"Francisco I. Madero","Acoso sexual",0,0
2016,"Francisco I. Madero","Allanamiento de morada",1,0.0275877289781505
2016,"Francisco I. Madero","Amenazas",18,0.496579121606709
2016,"Francisco I. Madero","Contra el medio ambiente",0,0
2016,"Francisco I. Madero","Corrupción de menores",0,0
2016,"Francisco I. Madero","Daño a la propiedad",10,0.275877289781505
2016,"Francisco I. Madero","Delitos cometidos por servidores públicos",0,0
2016,"Francisco I. Madero","Despojo",12,0.331052747737806
2016,"Francisco I. Madero","Electorales",0,0
2016,"Francisco I. Madero","Evasión de presos",0,0
2016,"Francisco I. Madero","Extorsión",2,0.055175457956301
2016,"Francisco I. Madero","Falsedad",0,0
2016,"Francisco I. Madero","Falsificación",0,0
2016,"Francisco I. Madero","Feminicidio",0,0
2016,"Francisco I. Madero","Fraude",6,0.165526373868903
2016,"Francisco I. Madero","Homicidio",3,0.0827631869344516
2016,"Francisco I. Madero","Hostigamiento sexual",0,0
2016,"Francisco I. Madero","Incesto",0,0
2016,"Francisco I. Madero","Incumplimiento de obligaciones de asistencia familiar",2,0.055175457956301
2016,"Francisco I. Madero","Lesiones",25,0.689693224453763
2016,"Francisco I. Madero","Narcomenudeo",0,0
2016,"Francisco I. Madero","Otros delitos contra el patrimonio",0,0
2016,"Francisco I. Madero","Otros delitos contra la familia",0,0
2016,"Francisco I. Madero","Otros delitos contra la sociedad",0,0
2016,"Francisco I. Madero","Otros delitos del Fuero Común",3,0.0827631869344516
2016,"Francisco I. Madero","Otros delitos que atentan contra la libertad personal",2,0.055175457956301
2016,"Francisco I. Madero","Otros delitos que atentan contra la libertad y la seguridad sexual",0,0
2016,"Francisco I. Madero","Otros delitos que atentan contra la vida y la integridad corporal",1,0.0275877289781505
2016,"Francisco I. Madero","Rapto",0,0
2016,"Francisco I. Madero","Robo",47,1.29662326197307
2016,"Francisco I. Madero","Secuestro",0,0
2016,"Francisco I. Madero","Tráfico de menores",0,0
2016,"Francisco I. Madero","Trata de personas",0,0
2016,"Francisco I. Madero","Violación equiparada",0,0
2016,"Francisco I. Madero","Violación simple",1,0.0275877289781505
2016,"Francisco I. Madero","Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0
2016,"Francisco I. Madero","Violencia familiar",15,0.413815934672258
2016,"Huasca de Ocampo","Aborto",0,0
2016,"Huasca de Ocampo","Abuso de confianza",3,0.170386777986028
2016,"Huasca de Ocampo","Abuso sexual",2,0.113591185324019
2016,"Huasca de Ocampo","Acoso sexual",0,0
2016,"Huasca de Ocampo","Allanamiento de morada",3,0.170386777986028
2016,"Huasca de Ocampo","Amenazas",9,0.511160333958085
2016,"Huasca de Ocampo","Contra el medio ambiente",0,0
2016,"Huasca de Ocampo","Corrupción de menores",0,0
2016,"Huasca de Ocampo","Daño a la propiedad",8,0.454364741296075
2016,"Huasca de Ocampo","Delitos cometidos por servidores públicos",0,0
2016,"Huasca de Ocampo","Despojo",6,0.340773555972057
2016,"Huasca de Ocampo","Electorales",0,0
2016,"Huasca de Ocampo","Evasión de presos",0,0
2016,"Huasca de Ocampo","Extorsión",0,0
2016,"Huasca de Ocampo","Falsedad",0,0
2016,"Huasca de Ocampo","Falsificación",0,0
2016,"Huasca de Ocampo","Feminicidio",0,0
2016,"Huasca de Ocampo","Fraude",4,0.227182370648038
2016,"Huasca de Ocampo","Homicidio",4,0.227182370648038
2016,"Huasca de Ocampo","Hostigamiento sexual",0,0
2016,"Huasca de Ocampo","Incesto",0,0
2016,"Huasca de Ocampo","Incumplimiento de obligaciones de asistencia familiar",5,0.283977963310047
2016,"Huasca de Ocampo","Lesiones",12,0.681547111944113
2016,"Huasca de Ocampo","Narcomenudeo",1,0.0567955926620094
2016,"Huasca de Ocampo","Otros delitos contra el patrimonio",0,0
2016,"Huasca de Ocampo","Otros delitos contra la familia",0,0
2016,"Huasca de Ocampo","Otros delitos contra la sociedad",0,0
2016,"Huasca de Ocampo","Otros delitos del Fuero Común",13,0.738342704606123
2016,"Huasca de Ocampo","Otros delitos que atentan contra la libertad personal",1,0.0567955926620094
2016,"Huasca de Ocampo","Otros delitos que atentan contra la libertad y la seguridad sexual",0,0
2016,"Huasca de Ocampo","Otros delitos que atentan contra la vida y la integridad corporal",3,0.170386777986028
2016,"Huasca de Ocampo","Rapto",0,0
2016,"Huasca de Ocampo","Robo",38,2.15823252115636
2016,"Huasca de Ocampo","Secuestro",0,0
2016,"Huasca de Ocampo","Tráfico de menores",0,0
2016,"Huasca de Ocampo","Trata de personas",0,0
2016,"Huasca de Ocampo","Violación equiparada",0,0
2016,"Huasca de Ocampo","Violación simple",5,0.283977963310047
2016,"Huasca de Ocampo","Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0
2016,"Huasca de Ocampo","Violencia familiar",8,0.454364741296075
2016,"Huautla","Aborto",0,0
2016,"Huautla","Abuso de confianza",0,0
2016,"Huautla","Abuso sexual",0,0
2016,"Huautla","Acoso sexual",0,0
2016,"Huautla","Allanamiento de morada",0,0
2016,"Huautla","Amenazas",1,0.0483722730131089
2016,"Huautla","Contra el medio ambiente",0,0
2016,"Huautla","Corrupción de menores",0,0
2016,"Huautla","Daño a la propiedad",5,0.241861365065544
2016,"Huautla","Delitos cometidos por servidores públicos",0,0
2016,"Huautla","Despojo",2,0.0967445460262178
2016,"Huautla","Electorales",0,0
2016,"Huautla","Evasión de presos",0,0
2016,"Huautla","Extorsión",0,0
2016,"Huautla","Falsedad",0,0
2016,"Huautla","Falsificación",0,0
2016,"Huautla","Feminicidio",0,0
2016,"Huautla","Fraude",1,0.0483722730131089
2016,"Huautla","Homicidio",1,0.0483722730131089
2016,"Huautla","Hostigamiento sexual",0,0
2016,"Huautla","Incesto",0,0
2016,"Huautla","Incumplimiento de obligaciones de asistencia familiar",3,0.145116819039327
2016,"Huautla","Lesiones",2,0.0967445460262178
2016,"Huautla","Narcomenudeo",0,0
2016,"Huautla","Otros delitos contra el patrimonio",0,0
2016,"Huautla","Otros delitos contra la familia",0,0
2016,"Huautla","Otros delitos contra la sociedad",0,0
2016,"Huautla","Otros delitos del Fuero Común",1,0.0483722730131089
2016,"Huautla","Otros delitos que atentan contra la libertad personal",1,0.0483722730131089
2016,"Huautla","Otros delitos que atentan contra la libertad y la seguridad sexual",0,0
2016,"Huautla","Otros delitos que atentan contra la vida y la integridad corporal",0,0
2016,"Huautla","Rapto",0,0
2016,"Huautla","Robo",2,0.0967445460262178
2016,"Huautla","Secuestro",0,0
2016,"Huautla","Tráfico de menores",0,0
2016,"Huautla","Trata de personas",0,0
2016,"Huautla","Violación equiparada",0,0
2016,"Huautla","Violación simple",2,0.0967445460262178
2016,"Huautla","Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0
2016,"Huautla","Violencia familiar",8,0.386978184104871
2016,"Huazalingo","Aborto",1,0.0783330722230926
2016,"Huazalingo","Abuso de confianza",0,0
2016,"Huazalingo","Abuso sexual",1,0.0783330722230926
2016,"Huazalingo","Acoso sexual",0,0
2016,"Huazalingo","Allanamiento de morada",1,0.0783330722230926
2016,"Huazalingo","Amenazas",1,0.0783330722230926
2016,"Huazalingo","Contra el medio ambiente",0,0
2016,"Huazalingo","Corrupción de menores",1,0.0783330722230926
2016,"Huazalingo","Daño a la propiedad",0,0
2016,"Huazalingo","Delitos cometidos por servidores públicos",0,0
2016,"Huazalingo","Despojo",0,0
2016,"Huazalingo","Electorales",0,0
2016,"Huazalingo","Evasión de presos",0,0
2016,"Huazalingo","Extorsión",0,0
2016,"Huazalingo","Falsedad",0,0
2016,"Huazalingo","Falsificación",0,0
2016,"Huazalingo","Feminicidio",0,0
2016,"Huazalingo","Fraude",0,0
2016,"Huazalingo","Homicidio",0,0
2016,"Huazalingo","Hostigamiento sexual",0,0
2016,"Huazalingo","Incesto",0,0
2016,"Huazalingo","Incumplimiento de obligaciones de asistencia familiar",1,0.0783330722230926
2016,"Huazalingo","Lesiones",2,0.156666144446185
2016,"Huazalingo","Narcomenudeo",0,0
2016,"Huazalingo","Otros delitos contra el patrimonio",0,0
2016,"Huazalingo","Otros delitos contra la familia",0,0
2016,"Huazalingo","Otros delitos contra la sociedad",0,0
2016,"Huazalingo","Otros delitos del Fuero Común",0,0
2016,"Huazalingo","Otros delitos que atentan contra la libertad personal",0,0
2016,"Huazalingo","Otros delitos que atentan contra la libertad y la seguridad sexual",0,0
2016,"Huazalingo","Otros delitos que atentan contra la vida y la integridad corporal",0,0
2016,"Huazalingo","Rapto",0,0
2016,"Huazalingo","Robo",9,0.704997650007833
2016,"Huazalingo","Secuestro",0,0
2016,"Huazalingo","Tráfico de menores",0,0
2016,"Huazalingo","Trata de personas",0,0
2016,"Huazalingo","Violación equiparada",0,0
2016,"Huazalingo","Violación simple",1,0.0783330722230926
2016,"Huazalingo","Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0
2016,"Huazalingo","Violencia familiar",0,0
2016,"Huehuetla","Aborto",0,0
2016,"Huehuetla","Abuso de confianza",1,0.0437713385275322
2016,"Huehuetla","Abuso sexual",1,0.0437713385275322
2016,"Huehuetla","Acoso sexual",0,0
2016,"Huehuetla","Allanamiento de morada",1,0.0437713385275322
2016,"Huehuetla","Amenazas",2,0.0875426770550643
2016,"Huehuetla","Contra el medio ambiente",0,0
2016,"Huehuetla","Corrupción de menores",0,0
2016,"Huehuetla","Daño a la propiedad",1,0.0437713385275322
2016,"Huehuetla","Delitos cometidos por servidores públicos",0,0
2016,"Huehuetla","Despojo",0,0
2016,"Huehuetla","Electorales",0,0
2016,"Huehuetla","Evasión de presos",0,0
2016,"Huehuetla","Extorsión",0,0
2016,"Huehuetla","Falsedad",0,0
2016,"Huehuetla","Falsificación",0,0
2016,"Huehuetla","Feminicidio",0,0
2016,"Huehuetla","Fraude",0,0
2016,"Huehuetla","Homicidio",0,0
2016,"Huehuetla","Hostigamiento sexual",0,0
2016,"Huehuetla","Incesto",0,0
2016,"Huehuetla","Incumplimiento de obligaciones de asistencia familiar",2,0.0875426770550643
2016,"Huehuetla","Lesiones",5,0.218856692637661
2016,"Huehuetla","Narcomenudeo",0,0
2016,"Huehuetla","Otros delitos contra el patrimonio",0,0
2016,"Huehuetla","Otros delitos contra la familia",0,0
2016,"Huehuetla","Otros delitos contra la sociedad",0,0
2016,"Huehuetla","Otros delitos del Fuero Común",0,0
2016,"Huehuetla","Otros delitos que atentan contra la libertad personal",3,0.131314015582597
2016,"Huehuetla","Otros delitos que atentan contra la libertad y la seguridad sexual",0,0
2016,"Huehuetla","Otros delitos que atentan contra la vida y la integridad corporal",0,0
2016,"Huehuetla","Rapto",0,0
2016,"Huehuetla","Robo",2,0.0875426770550643
2016,"Huehuetla","Secuestro",0,0
2016,"Huehuetla","Tráfico de menores",0,0
2016,"Huehuetla","Trata de personas",0,0
2016,"Huehuetla","Violación equiparada",0,0
2016,"Huehuetla","Violación simple",2,0.0875426770550643
2016,"Huehuetla","Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0
2016,"Huehuetla","Violencia familiar",1,0.0437713385275322
2016,"Huejutla de Reyes","Aborto",1,0.00788761722971108
2016,"Huejutla de Reyes","Abuso de confianza",12,0.0946514067565329
2016,"Huejutla de Reyes","Abuso sexual",16,0.126201875675377
2016,"Huejutla de Reyes","Acoso sexual",0,0
2016,"Huejutla de Reyes","Allanamiento de morada",10,0.0788761722971108
2016,"Huejutla de Reyes","Amenazas",45,0.354942775336998
2016,"Huejutla de Reyes","Contra el medio ambiente",0,0
2016,"Huejutla de Reyes","Corrupción de menores",1,0.00788761722971108
2016,"Huejutla de Reyes","Daño a la propiedad",23,0.181415196283355
2016,"Huejutla de Reyes","Delitos cometidos por servidores públicos",0,0
2016,"Huejutla de Reyes","Despojo",10,0.0788761722971108
2016,"Huejutla de Reyes","Electorales",0,0
2016,"Huejutla de Reyes","Evasión de presos",0,0
2016,"Huejutla de Reyes","Extorsión",2,0.0157752344594222
2016,"Huejutla de Reyes","Falsedad",1,0.00788761722971108
2016,"Huejutla de Reyes","Falsificación",1,0.00788761722971108
2016,"Huejutla de Reyes","Feminicidio",1,0.00788761722971108
2016,"Huejutla de Reyes","Fraude",26,0.205078047972488
2016,"Huejutla de Reyes","Homicidio",15,0.118314258445666
2016,"Huejutla de Reyes","Hostigamiento sexual",2,0.0157752344594222
2016,"Huejutla de Reyes","Incesto",0,0
2016,"Huejutla de Reyes","Incumplimiento de obligaciones de asistencia familiar",48,0.378605627026132
2016,"Huejutla de Reyes","Lesiones",71,0.560020823309486
2016,"Huejutla de Reyes","Narcomenudeo",3,0.0236628516891332
2016,"Huejutla de Reyes","Otros delitos contra el patrimonio",0,0
2016,"Huejutla de Reyes","Otros delitos contra la familia",0,0
2016,"Huejutla de Reyes","Otros delitos contra la sociedad",0,0
2016,"Huejutla de Reyes","Otros delitos del Fuero Común",61,0.481144651012376
2016,"Huejutla de Reyes","Otros delitos que atentan contra la libertad personal",35,0.276066603039888
2016,"Huejutla de Reyes","Otros delitos que atentan contra la libertad y la seguridad sexual",13,0.102539023986244
2016,"Huejutla de Reyes","Otros delitos que atentan contra la vida y la integridad corporal",2,0.0157752344594222
2016,"Huejutla de Reyes","Rapto",0,0
2016,"Huejutla de Reyes","Robo",108,0.851862660808796
2016,"Huejutla de Reyes","Secuestro",1,0.00788761722971108
2016,"Huejutla de Reyes","Tráfico de menores",0,0
2016,"Huejutla de Reyes","Trata de personas",2,0.0157752344594222
2016,"Huejutla de Reyes","Violación equiparada",0,0
2016,"Huejutla de Reyes","Violación simple",20,0.157752344594222
2016,"Huejutla de Reyes","Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0
2016,"Huejutla de Reyes","Violencia familiar",132,1.04116547432186
2016,"Huichapan","Aborto",0,0
2016,"Huichapan","Abuso de confianza",10,0.210859251449657
2016,"Huichapan","Abuso sexual",16,0.337374802319452
2016,"Huichapan","Acoso sexual",0,0
2016,"Huichapan","Allanamiento de morada",2,0.0421718502899315
2016,"Huichapan","Amenazas",41,0.864522930943595
2016,"Huichapan","Contra el medio ambiente",0,0
2016,"Huichapan","Corrupción de menores",0,0
2016,"Huichapan","Daño a la propiedad",30,0.632577754348972
2016,"Huichapan","Delitos cometidos por servidores públicos",0,0
2016,"Huichapan","Despojo",23,0.484976278334212
2016,"Huichapan","Electorales",0,0
2016,"Huichapan","Evasión de presos",0,0
2016,"Huichapan","Extorsión",0,0
2016,"Huichapan","Falsedad",2,0.0421718502899315
2016,"Huichapan","Falsificación",7,0.14760147601476
2016,"Huichapan","Feminicidio",0,0
2016,"Huichapan","Fraude",34,0.716921454928835
2016,"Huichapan","Homicidio",10,0.210859251449657
2016,"Huichapan","Hostigamiento sexual",0,0
2016,"Huichapan","Incesto",0,0
2016,"Huichapan","Incumplimiento de obligaciones de asistencia familiar",17,0.358460727464417
2016,"Huichapan","Lesiones",65,1.37058513442277
2016,"Huichapan","Narcomenudeo",0,0
2016,"Huichapan","Otros delitos contra el patrimonio",0,0
2016,"Huichapan","Otros delitos contra la familia",0,0
2016,"Huichapan","Otros delitos contra la sociedad",0,0
2016,"Huichapan","Otros delitos del Fuero Común",85,1.79230363732209
2016,"Huichapan","Otros delitos que atentan contra la libertad personal",33,0.695835529783869
2016,"Huichapan","Otros delitos que atentan contra la libertad y la seguridad sexual",1,0.0210859251449657
2016,"Huichapan","Otros delitos que atentan contra la vida y la integridad corporal",5,0.105429625724829
2016,"Huichapan","Rapto",0,0
2016,"Huichapan","Robo",313,6.59989457037427
2016,"Huichapan","Secuestro",0,0
2016,"Huichapan","Tráfico de menores",0,0
2016,"Huichapan","Trata de personas",0,0
2016,"Huichapan","Violación equiparada",0,0
2016,"Huichapan","Violación simple",10,0.210859251449657
2016,"Huichapan","Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0
2016,"Huichapan","Violencia familiar",63,1.32841328413284
2016,"Ixmiquilpan","Aborto",0,0
2016,"Ixmiquilpan","Abuso de confianza",10,0.101364364344071
2016,"Ixmiquilpan","Abuso sexual",14,0.1419101100817
2016,"Ixmiquilpan","Acoso sexual",0,0
2016,"Ixmiquilpan","Allanamiento de morada",12,0.121637237212885
2016,"Ixmiquilpan","Amenazas",72,0.729823423277313
2016,"Ixmiquilpan","Contra el medio ambiente",0,0
2016,"Ixmiquilpan","Corrupción de menores",0,0
2016,"Ixmiquilpan","Daño a la propiedad",119,1.20623593569445
2016,"Ixmiquilpan","Delitos cometidos por servidores públicos",1,0.0101364364344071
2016,"Ixmiquilpan","Despojo",24,0.243274474425771
